object_id,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,name,county,Longitude,Latitude,pred_absolute,pred_percent,pred_party
1365,331,502,105,182,684,40,10,78,13,9,8,14,3,20,37,17,Hălchiu,Brașov,25.5314674,45.769619,684,33.32,g5
1366,159,35,29,8,191,60,2,21,1,0,0,0,1,2,5,0,Hălmăgel,Arad,22.661420800000002,46.313201899999996,191,37.16,g5
1367,266,66,27,2,482,82,3,52,5,4,3,1,1,5,3,4,Hălmagiu,Arad,22.581274,46.267776500000004,482,47.91,g5
1368,263,185,28,9,312,26,1,19,7,5,4,0,1,3,4,6,Halmășd,Sălaj,22.596756,47.152542100000005,312,35.74,g5
1369,148,98,41,446,269,27,8,51,5,3,3,2,3,6,4,33,Halmeu,Satu Mare,23.053140600000003,47.97539520000001,446,38.88,g4
1370,82,51,63,3,303,24,4,17,1,2,3,2,0,2,4,2,Hamcearca,Tulcea,28.3640652,45.1757393,303,53.82,g5
1371,163,34,18,2,311,37,5,10,1,0,4,0,0,2,7,0,Hănești,Botoșani,26.994787199999998,47.9086609,311,52.36,g5
1372,411,144,82,17,307,80,14,70,8,5,6,9,6,16,14,7,Hangu,Neamț,26.0727978,47.0614891,411,34.36,g1
1373,436,95,71,7,402,28,7,61,13,15,7,11,4,19,9,32,Hănțești,Suceava,26.3536282,47.7585335,436,35.83,g1
1374,308,190,55,21,262,48,1,46,2,2,4,2,3,12,2,10,Hărău,Hunedoara,22.982349399999997,45.9108315,308,31.82,g1
1375,400,1061,136,51,974,142,7,163,16,10,15,20,9,30,32,39,Hărman,Brașov,25.7013245,45.717807799999996,1061,34.17,g2
1376,206,39,22,0,383,15,6,47,4,2,2,4,0,13,7,5,Hărmănești,Iași,26.800590500000002,47.2808723,383,50.73,g5
1377,147,63,22,2,286,80,9,43,1,3,3,2,1,1,0,6,Hășmaș,Arad,22.1007538,46.5487976,286,42.75,g5
1378,1067,847,549,89,1420,206,30,215,13,7,9,5,6,37,27,303,Hațeg,Hunedoara,22.9519863,45.6313705,1420,29.4,g5
1379,417,66,110,5,307,47,11,74,2,6,3,9,2,6,11,32,Havîrna,Botoșani,26.6546459,48.054966,417,37.64,g1
1380,436,200,87,13,417,299,8,50,10,10,6,11,4,13,18,10,Helegiu,Bacău,26.7830105,46.3494606,436,27.39,g1
1381,270,63,75,7,220,20,9,46,6,5,4,26,3,16,5,39,Heleșteni,Iași,26.866249100000005,47.194751700000005,270,33.17,g1
1382,414,641,160,17,894,88,17,176,12,5,25,12,13,52,40,16,Hemeiuș,Bacău,26.8509521,46.627044700000006,894,34.62,g5
1383,246,117,34,8,216,265,0,55,1,3,2,4,0,0,7,2,Herăști,Giurgiu,26.3597717,44.2159119,265,27.6,g6
1384,156,443,33,1086,259,33,8,20,5,3,6,5,2,1,1,14,Hereclean,Sălaj,23.001524,47.263572700000005,1086,52.34,g4
1385,224,293,54,14,411,54,6,26,4,7,4,17,2,5,1,25,Hida,Sălaj,23.2747116,47.0827179,411,35.83,g5
1386,396,82,96,5,816,66,2,50,3,2,2,2,3,2,1,95,Hidișelu de Sus,Bihor,22.014848699999998,46.9203453,816,50.28,g5
1387,637,55,72,8,189,30,14,28,11,6,1,8,3,11,3,19,Hilișeu-Horia,Botoșani,26.2971115,48.012394,637,58.17,g1
1388,540,64,266,10,196,72,17,40,4,2,2,1,1,3,7,1,Hinova,Mehedinți,22.776363399999997,44.54081729999999,540,44.05,g1
1389,1316,497,274,36,986,153,19,129,20,14,26,31,7,73,48,13,Hîrlău,Iași,26.852096600000003,47.4255676,1316,36.13,g1
1390,249,262,60,19,343,38,5,50,6,4,3,3,6,8,6,4,Hârseni,Brașov,25.0516033,45.6800117,343,32.18,g5
1391,490,54,44,7,170,17,3,35,5,3,1,3,2,1,5,3,Hârsești,Argeș,24.799175299999998,44.5179901,490,58.13,g1
1392,634,473,231,21,705,440,13,252,18,10,23,23,9,42,23,18,Hârșova,Constanța,27.928247499999998,44.731849700000005,705,24.02,g5
1393,618,51,71,4,178,29,4,41,1,0,2,3,2,1,0,0,Hârtiești,Argeș,25.1200542,45.1167259,618,61.49,g1
1394,228,107,90,5,293,20,10,22,5,4,6,8,2,6,3,0,Hârtop,Suceava,26.368263199999998,47.483783700000004,293,36.22,g5
1395,240,150,107,9,280,58,16,48,10,5,10,15,1,12,14,18,Hlipiceni,Botoșani,27.143438300000003,47.588398,280,28.2,g5
1396,763,51,44,10,132,25,5,38,5,4,8,2,1,7,5,2,Hoceni,Vaslui,27.989988300000004,46.5253258,763,69.24,g1
1397,315,175,122,11,756,30,6,141,6,4,5,4,2,7,9,7,Hodac,Mureș,25.0115623,46.820423100000006,756,47.25,g5
1398,69,54,13,819,65,27,0,14,0,0,2,4,0,3,3,1,Hodod,Satu Mare,23.039092999999998,47.3874321,819,76.26,g4
1399,16,8,5,521,8,0,0,2,1,0,0,1,0,1,3,0,Hodoșa,Mureș,24.8174629,46.6431389,521,92.05,g4
1400,386,54,23,8,358,7,3,37,6,6,0,6,0,3,6,12,Hoghilag,Sibiu,24.618452100000003,46.2306824,386,42.19,g1
1401,377,225,52,314,595,42,9,26,5,3,8,6,4,10,7,17,Hoghiz,Brașov,25.353673899999997,45.950210600000005,595,35.0,g5
1402,107,51,22,9,229,5,5,9,1,1,4,2,1,3,2,22,Holbav,Brașov,25.366170899999997,45.67840579999999,229,48.41,g5
1403,833,1520,476,47,1355,163,50,322,35,29,37,143,14,257,93,38,Holboca,Iași,27.681287800000003,47.1775665,1520,28.09,g2
1404,358,76,309,16,325,25,23,35,11,8,6,1,3,0,3,19,Holod,Bihor,22.1126442,46.7994347,358,29.39,g1
1405,364,68,29,5,1076,42,4,20,1,3,2,5,1,3,7,1,Homocea,Vrancea,27.2368755,46.147144299999994,1076,65.97,g5
1406,200,58,46,11,295,51,3,23,8,3,2,3,0,2,11,7,Homoroade,Satu Mare,23.068677899999997,47.631950399999994,295,40.8,g5
1407,81,46,8,176,197,39,4,11,4,3,2,2,3,0,12,0,Homorod,Brașov,25.3480282,46.0764809,197,33.5,g5
1408,88,41,18,7,302,10,5,21,1,2,2,0,2,1,1,4,Hopîrta,Alba,23.9066582,46.3303566,302,59.8,g5
1409,173,31,59,2,700,13,8,18,0,3,1,1,1,5,1,2,Horea,Alba,22.946565600000003,46.52025220000001,700,68.76,g5
1410,816,467,158,10,1022,195,22,158,20,9,14,8,2,31,41,27,Horezu,Vâlcea,23.971763600000003,45.222026799999995,1022,34.07,g5
1411,717,136,28,16,226,58,6,37,6,6,11,5,2,11,12,12,Horgești,Bacău,27.059196500000002,46.405201,717,55.62,g1
1412,89,19,21,7,135,14,2,22,2,2,2,1,2,4,4,4,Horia,Constanța,28.1170197,44.6305046,135,40.91,g5
1413,582,349,114,20,794,72,10,105,16,13,29,20,11,43,34,16,Horia,Neamț,26.921554600000004,46.8991127,794,35.64,g5
1414,237,54,76,6,111,31,7,25,3,2,5,0,0,2,2,1,Horia,Tulcea,28.4325809,45.033489200000005,237,42.17,g1
1415,250,102,35,12,289,22,14,58,8,10,4,8,2,16,7,3,Horlești,Iași,27.3936081,47.121292100000005,289,34.4,g5
1416,189,275,27,114,293,31,5,29,2,8,4,2,2,3,1,71,Horoatu Crasnei,Sălaj,22.9323597,47.07952879999999,293,27.75,g5
1417,163,81,34,3,344,65,5,56,4,2,5,4,2,6,10,10,Horodnic de Jos,Suceava,25.8394203,47.86940379999999,344,43.32,g5
1418,284,149,64,10,707,49,13,58,2,8,12,3,4,11,12,62,Horodnic de Sus,Suceava,25.7894382,47.8386955,707,48.83,g5
1419,457,80,103,9,627,30,4,95,5,2,5,2,0,8,7,9,Horodniceni,Suceava,26.1825409,47.5219154,627,43.45,g5
1420,540,247,111,11,369,108,7,101,4,3,3,10,3,13,5,9,Hotarele,Giurgiu,26.3809967,44.1572533,540,34.97,g1
1421,903,100,80,14,589,63,17,25,6,12,8,3,1,9,15,49,Hudești,Botoșani,26.5279675,48.1309662,903,47.68,g1
1422,447,524,106,863,1328,70,12,133,7,9,6,19,1,13,52,98,Huedin,Cluj,23.0151711,46.864967299999996,1328,36.01,g5
1423,566,146,181,16,280,88,13,31,7,3,5,3,2,6,10,3,Hulubești,Dâmbovița,25.257658,44.8372154,566,41.62,g1
1424,6498,5211,1804,1076,6237,925,165,1195,146,98,215,136,58,335,362,739,Hunedoara,Hunedoara,22.8670368,45.7493896,6498,25.79,g1
1425,198,36,35,11,328,76,6,32,1,0,6,1,1,3,7,0,Hurezani,Gorj,23.637348199999998,44.8029823,328,44.26,g5
1426,413,23,31,11,343,13,0,10,5,2,3,4,1,4,3,2,Huruiești,Bacău,27.234941499999998,46.26094439999999,413,47.58,g1
1427,395,59,30,19,331,19,7,35,5,4,3,1,0,3,12,17,Husasău de Tinca,Bihor,21.905551899999995,46.8551979,395,42.02,g1
1428,2292,2049,829,71,2366,559,67,587,79,43,58,64,20,208,148,35,Huși,Vaslui,28.087579700000003,46.6742287,2366,24.97,g5
1429,186,30,59,1,213,39,3,11,2,2,0,0,0,4,2,2,Husnicioara,Mehedinți,22.8978176,44.6527405,213,38.45,g5
1430,64,69,33,10,192,40,5,42,2,3,2,3,0,4,5,1,I.C.Brătianu,Tulcea,28.0542049,45.3928261,192,40.42,g5
1431,1139,324,416,19,650,44,22,118,20,13,14,38,12,17,20,14,I. L. Caragiale,Dâmbovița,25.694564800000002,44.9137039,1139,39.55,g1
1432,324,46,193,3,197,60,8,23,4,1,4,8,2,3,3,57,Iablanița,Caraș-Severin,22.2752819,44.9313927,324,34.62,g1
1433,302,79,26,14,439,14,4,15,1,2,4,3,3,1,0,6,Iacobeni,Sibiu,24.7470837,46.0570908,439,48.08,g5
1434,342,107,56,6,299,69,10,79,4,4,8,2,1,11,10,10,Iacobeni,Suceava,25.301157,47.4301949,342,33.6,g1
1435,521,64,24,12,460,15,4,33,10,7,1,1,3,4,6,11,Iana,Vaslui,27.574682199999998,46.3993263,521,44.3,g1
1436,692,398,1416,23,568,53,45,123,22,11,16,21,13,32,68,16,Ianca,Brăila,27.494657500000002,45.1292839,1416,40.26,g3
1437,868,105,48,3,315,32,14,21,7,4,5,5,1,4,7,7,Ianca,Olt,24.182846100000003,43.7529945,868,60.03,g1
1438,417,141,86,10,1073,25,9,41,9,7,0,12,3,5,5,5,Iancu Jianu,Olt,24.0135555,44.5012131,1073,58.06,g5
1439,259,237,68,38,572,88,20,60,10,4,9,4,1,3,16,11,Iara,Cluj,23.519544600000003,46.539112100000004,572,40.86,g5
1440,24284,60332,10953,536,30134,4962,1850,10038,661,469,903,1377,343,9082,3760,2337,Iași,Iași,27.590313000000002,47.1575737,60332,37.24,g2
1441,317,68,20,7,308,29,5,21,2,2,1,2,1,1,7,119,Iaslovăț,Suceava,25.9755745,47.7579079,317,34.84,g1
1442,399,57,41,7,502,25,5,38,5,7,4,5,3,13,11,44,Ibănești,Botoșani,26.3940907,48.0518875,502,43.05,g5
1443,532,212,63,11,816,43,8,68,6,8,9,11,0,19,15,4,Ibănești,Mureș,25.152294199999996,46.76702879999999,816,44.71,g5
1444,198,39,19,7,124,22,2,9,2,3,1,2,0,1,2,4,Ibănești,Vaslui,27.6081791,46.4186554,198,45.52,g1
1445,180,50,27,8,220,22,2,26,3,1,0,17,1,3,0,1,Iclănzel,Mureș,24.2780056,46.5394287,220,39.22,g5
1446,265,315,36,26,840,58,10,65,4,4,9,8,2,9,9,80,Iclod,Cluj,23.8120022,46.9958305,840,48.28,g5
1447,465,59,78,8,234,27,3,27,2,1,3,2,1,0,3,5,Icoana,Olt,24.7027988,44.406158399999995,465,50.65,g1
1448,413,97,137,16,526,34,5,39,6,4,5,3,1,15,6,9,Icușești,Neamț,26.9764137,46.8030243,526,39.97,g5
1449,143,131,34,40,458,22,7,32,1,4,6,7,3,4,9,0,Ideciu de Jos,Mureș,24.7995911,46.826179499999995,458,50.83,g5
1450,202,126,43,18,293,33,7,42,3,3,10,4,4,3,6,4,Iecea Mare,Timiș,20.8870621,45.8528824,293,36.58,g5
1451,468,192,159,9,488,31,11,87,6,5,15,3,2,9,13,15,Iedera,Dâmbovița,25.6480713,45.043129,488,32.25,g5
1452,650,134,59,5,200,117,4,78,5,2,4,4,1,10,13,3,Iepurești,Giurgiu,25.882431,44.2442474,650,50.43,g1
1453,468,597,140,316,1096,183,22,364,20,11,22,12,3,36,21,61,Iernut,Mureș,24.267044100000003,46.457477600000004,1096,32.5,g5
1454,257,102,20,10,323,13,9,123,4,3,3,1,1,2,4,4,Ieud,Maramureș,24.207983,47.638557399999996,323,36.75,g5
1455,364,351,126,21,1559,42,17,134,5,8,9,4,5,9,36,80,Ighiu,Alba,23.4711742,46.1635361,1559,56.28,g5
1456,38,27,14,6,126,32,8,31,0,0,0,0,1,0,0,2,Ignești,Arad,22.1814079,46.451080299999994,126,44.21,g5
1457,409,64,42,5,311,17,5,43,5,5,1,3,4,11,4,2,Ileana,Călărași,26.692514399999997,44.509685499999996,409,43.93,g1
1458,256,145,94,15,361,45,2,127,2,4,4,7,2,4,4,26,Ileanda,Sălaj,23.60989,47.3430176,361,32.88,g5
1459,410,242,197,19,830,63,13,70,7,6,10,8,4,14,25,44,Ilia,Hunedoara,22.682586699999998,45.9430084,830,42.3,g5
1460,24,68,10,627,75,6,0,15,0,1,2,5,1,8,1,0,Ilieni,Covasna,25.7457275,45.8045502,627,74.38,g4
1461,217,86,39,6,349,32,9,43,8,3,5,3,3,7,15,31,Ilișești,Suceava,26.0508747,47.608139,349,40.77,g5
1462,222,24,27,2,237,27,1,16,3,3,2,1,0,3,1,0,Ilovăț,Mehedinți,22.7391701,44.823085799999994,237,41.65,g5
1463,327,15,104,6,170,7,6,13,5,4,1,1,2,4,4,3,Ilovița,Mehedinți,22.4849777,44.77261729999999,327,48.66,g1
1464,191,99,20,5,365,26,0,32,1,3,2,2,1,8,4,27,Ilva Mare,Bistrița-Năsăud,24.9017315,47.3562546,365,46.44,g5
1465,457,175,39,8,447,28,5,37,4,4,2,2,3,10,6,12,Ilva Mica,Bistrița-Năsăud,24.683023499999997,47.296463,457,36.88,g1
1466,370,95,69,5,703,14,8,41,6,2,7,4,2,16,7,1,Independența,Călărași,27.183473600000003,44.32033920000001,703,52.07,g5
1467,225,81,59,8,379,19,3,34,8,6,0,6,2,7,5,2,Independența,Constanța,28.066484499999998,43.935260799999995,379,44.91,g5
1468,419,223,107,15,510,407,15,90,12,6,10,30,5,17,21,11,Independența,Galați,27.7604618,45.4780426,510,26.87,g5
1469,639,553,113,115,1527,102,12,339,6,4,14,10,0,21,38,164,Ineu,Arad,21.854940399999997,46.4261131,1527,41.76,g5
1470,409,143,53,103,566,27,3,23,3,3,5,5,2,5,2,53,Ineu,Bihor,22.107061399999996,47.0977516,566,40.28,g5
1471,583,150,278,15,396,51,19,70,10,5,12,11,6,14,8,7,Însurăței,Brăila,27.614591600000004,44.9310188,583,35.66,g1
1472,508,726,184,37,993,209,27,247,29,14,27,35,8,32,35,19,Întorsura Buzăului,Covasna,26.008033800000003,45.6904373,993,31.73,g5
1473,293,24,15,5,270,67,1,8,1,2,0,0,2,1,0,1,Întorsura,Dolj,23.561348000000002,44.1082726,293,42.46,g1
1474,22,26,5,3,129,29,4,12,1,2,0,0,0,1,0,1,Întregalde,Alba,23.382206,46.2401047,129,54.89,g5
1475,212,56,35,12,227,18,5,59,4,2,2,6,4,2,2,3,Ion Corvin,Constanța,27.8088055,44.105011,227,34.98,g5
1476,816,147,96,12,585,36,7,111,12,6,14,10,7,20,18,15,Ion Creangă,Neamț,27.010696399999997,46.86140820000001,816,42.68,g1
1477,488,68,25,4,101,404,3,15,4,7,3,18,0,3,3,0,Ionești,Gorj,23.4372749,44.61634829999999,488,42.58,g1
1478,541,126,91,7,268,24,5,105,5,6,5,3,2,12,18,8,Ionești,Vâlcea,24.2216053,44.8751221,541,44.13,g1
1479,888,347,108,32,531,48,16,66,19,15,9,12,3,36,27,8,Ion Neculce,Iași,27.0107021,47.1683884,888,41.02,g1
1480,338,128,70,16,401,74,6,49,9,4,6,10,4,6,9,2,Ion Roată,Ialomița,26.778623600000003,44.6814766,401,35.42,g5
1481,273,288,111,13,619,332,12,111,15,6,10,11,5,8,12,7,Iordăcheanu,Prahova,26.220182399999995,45.0516472,619,33.77,g5
1482,361,47,18,11,86,22,1,19,6,3,1,5,2,4,1,10,Ipatele,Iași,27.4301262,46.9152946,361,60.47,g1
1483,320,27,21,2,133,57,4,6,2,3,0,18,1,0,1,2,Ipotesti,Olt,24.39925,44.3200722,320,53.6,g1
1484,399,536,144,15,1164,57,41,222,13,6,10,8,7,61,27,443,Ipotești,Suceava,26.2907104,47.6197014,1164,36.92,g5
1485,150,196,31,629,307,29,3,8,2,1,5,4,2,5,4,9,Ip,Sălaj,22.627681699999997,47.2257385,629,45.42,g4
1486,64,182,27,334,239,16,4,48,3,1,5,0,1,4,5,14,Iratoșu,Arad,21.199506799999998,46.2873955,334,35.27,g4
1487,356,304,212,13,550,59,12,170,13,3,23,22,3,32,33,16,Isaccea,Tulcea,28.4639473,45.2578506,550,30.2,g5
1488,1800,285,88,8,462,56,4,90,12,6,14,2,1,7,6,3,Ișalnița,Dolj,23.7306728,44.3935089,1800,63.29,g1
1489,1166,215,82,20,541,25,12,74,5,9,14,9,6,14,17,10,Islaz,Teleorman,24.7329063,43.7357674,1166,52.55,g1
1490,178,89,26,7,351,18,7,48,3,2,8,4,1,6,14,5,Istria,Constanța,28.7475662,44.557647700000004,351,45.76,g5
1491,630,59,648,4,144,43,18,31,5,3,4,2,1,1,2,2,Isverna,Mehedinți,22.6451359,44.9740143,648,40.58,g3
1492,226,53,21,4,245,188,1,21,2,2,2,1,1,1,5,4,Isvoarele,Giurgiu,26.2964325,44.154747,245,31.53,g5
1493,156,108,27,6,239,18,1,45,5,1,3,2,2,5,7,2,Itești,Bacău,26.871831899999997,46.6612701,239,38.12,g5
1494,396,165,51,15,344,45,14,30,14,8,8,6,2,7,8,2,Ivănești,Vaslui,27.452484100000003,46.6496544,396,35.52,g1
1495,1448,277,143,36,948,123,16,153,17,19,16,12,8,14,31,12,Ivești,Galați,27.5519772,45.6777458,1448,44.24,g1
1496,249,121,30,7,218,17,4,28,3,1,3,1,2,9,3,0,Ivești,Vaslui,27.5502224,46.2034836,249,35.78,g1
1497,803,180,16,7,364,487,4,30,4,3,5,8,2,7,3,1,Izbiceni,Olt,24.6443977,43.81855770000001,803,41.74,g1
1498,318,31,21,1,166,325,1,11,0,1,1,2,1,2,0,0,Izvoare,Dolj,23.3169003,44.155963899999996,325,36.89,g6
1499,1103,77,42,12,197,618,4,32,5,2,4,8,2,7,7,3,Izvoarele,Giurgiu,25.7995777,44.031482700000005,1103,51.95,g1
1500,479,51,30,8,274,73,6,17,5,3,3,5,2,2,1,0,Izvoarele,Olt,24.5502872,44.2450714,479,49.95,g1
1501,639,489,207,29,690,104,24,208,25,16,19,16,2,23,28,23,Izvoarele,Prahova,25.9383259,45.29491420000001,690,27.14,g5
1502,114,41,34,6,292,30,4,26,2,3,0,5,0,4,0,0,Izvoarele Sucevei,Suceava,25.199054699999998,47.7639656,292,52.05,g5
1503,489,62,40,5,379,27,7,39,3,1,4,2,4,4,6,8,Izvoarele,Teleorman,25.356061899999997,43.81390379999999,489,45.28,g1
1504,99,60,45,2,433,30,2,53,4,2,1,5,1,2,5,3,Izvoarele,Tulcea,28.5265331,45.0618591,433,57.97,g5
1505,203,41,116,1,324,28,8,18,1,1,4,2,0,0,1,0,Izvoru,Argeș,25.0786266,44.4942436,324,43.32,g5
1506,156,31,13,3,232,37,0,18,5,0,4,2,1,2,5,2,Izvoru Berheciului,Bacău,27.2237587,46.58792879999999,232,45.4,g5
1507,339,84,162,5,506,62,8,49,6,2,5,2,2,4,7,7,Izvoru Bîrzii,Mehedinți,22.6478691,44.7185402,506,40.48,g5
1508,25,38,15,605,90,3,1,9,0,0,2,2,1,0,0,2,Izvoru Crișului,Cluj,23.1205406,46.8446426,605,76.29,g4
1509,224,338,35,17,333,29,12,54,4,2,7,12,8,8,8,22,Jamu Mare,Timiș,21.449762300000003,45.2705383,338,30.37,g2
1510,322,115,68,3,1022,25,5,64,4,5,6,4,1,4,17,3,Jariștea,Vrancea,27.050342600000004,45.8004112,1022,61.27,g5
1511,198,279,56,11,585,93,4,72,8,2,8,11,0,4,8,115,Jebel,Timiș,21.2513733,45.5415764,585,40.23,g5
1512,357,98,62,6,871,22,6,36,19,6,2,2,5,9,4,5,Jegălia,Călărași,27.6407967,44.2966232,871,57.68,g5
1513,1574,71,73,8,185,17,1,40,2,4,1,0,1,3,1,0,Jiana,Mehedinți,22.7140064,44.3842506,1574,79.45,g1
1514,140,82,21,90,294,38,8,31,1,1,6,1,2,5,5,7,Jibert,Brașov,25.047380399999998,46.0093765,294,40.16,g5
1515,982,1058,407,356,844,159,18,87,19,6,10,24,2,12,16,213,Jibou,Sălaj,23.245523499999997,47.2652283,1058,25.11,g2
1516,146,75,36,11,225,41,8,22,3,5,0,3,1,2,4,5,Jichișu de Jos,Cluj,23.7654076,47.1177177,225,38.33,g5
1517,215,161,37,25,1360,24,3,36,2,4,1,1,0,2,5,16,Jidvei,Alba,24.0881329,46.2133446,1360,71.88,g5
1518,275,418,130,18,719,61,7,104,12,4,9,19,5,17,26,8,Jijila,Tulcea,28.1534939,45.3441429,719,39.25,g5
1519,1659,710,219,25,1429,175,28,420,14,21,32,94,16,61,54,57,Jilava,Ilfov,26.0954132,44.3375816,1659,33.09,g1
1520,312,136,122,12,275,45,7,40,6,7,4,4,6,13,12,14,Jilavele,Ialomița,26.5482483,44.7914505,312,30.74,g1
1521,460,938,157,214,1232,149,22,265,26,12,31,78,19,45,28,87,Jimbolia,Timiș,20.7586708,45.80299,1232,32.74,g5
1522,96,18,36,4,483,7,6,79,2,2,2,1,5,0,2,7,Jina,Sibiu,23.693243,45.6586761,483,64.4,g5
1523,400,52,91,7,124,9,5,26,4,6,2,0,0,5,4,1,Jirlău,Brăila,27.200244899999998,45.1481056,400,54.35,g1
1524,229,39,24,3,227,36,2,16,4,3,3,0,1,1,3,1,Jitia,Vrancea,26.7660465,45.5861244,229,38.68,g1
1525,277,588,114,15,503,100,11,140,13,6,11,10,4,14,25,11,Joița,Giurgiu,25.840780300000002,44.4965706,588,31.92,g2
1526,300,38,21,3,110,205,2,13,3,2,1,4,2,6,0,1,Jorăști,Galați,27.8712673,45.992466,300,42.19,g1
1527,23,17,6,2465,13,3,1,6,3,0,0,2,1,8,0,1,Joseni,Harghita,25.3777027,46.694168100000006,2465,96.7,g4
1528,325,218,116,17,849,86,8,100,7,4,6,4,8,7,6,26,Josenii Bîrgăului,Bistrița-Năsăud,24.6716995,47.2102547,849,47.51,g5
1529,468,602,67,201,982,58,7,59,9,5,2,7,3,9,11,51,Jucu,Cluj,23.8058586,46.8513145,982,38.65,g5
1530,176,15,17,0,47,6,3,7,3,3,1,2,0,2,0,0,Jugureni,Prahova,26.4261436,45.107082399999996,176,62.41,g1
1531,234,63,105,11,103,31,12,65,3,2,3,11,1,2,2,3,Jupînești,Gorj,23.5440693,44.9011536,234,35.94,g1
1532,660,220,129,16,441,42,13,112,11,2,14,11,5,10,19,10,Jurilovca,Tulcea,28.914815899999997,44.767860399999996,660,38.48,g1
1533,182,43,17,6,170,77,1,26,4,2,1,1,0,0,0,0,Lăcusteni,Vâlcea,23.881254199999997,44.7103386,182,34.34,g1
1534,436,61,62,7,274,66,7,32,4,4,1,40,2,2,2,2,Lădești,Vâlcea,24.0372009,44.866859399999996,436,43.51,g1
1535,227,54,29,6,166,54,3,22,2,0,7,2,2,2,2,1,Laloșu,Vâlcea,24.0632954,44.5350609,227,39.21,g1
1536,130,22,11,2,277,10,0,14,4,1,2,2,0,3,1,0,Lapoș,Prahova,26.431493800000002,45.1570511,277,57.83,g5
1537,211,124,39,15,274,114,2,36,3,0,9,2,1,6,12,36,Lăpugiu de Jos,Hunedoara,22.454155,45.8886604,274,31.0,g5
1538,292,53,26,5,269,32,4,32,8,1,2,3,0,2,0,3,Lăpușata,Vâlcea,23.9995594,44.9169807,292,39.89,g1
1539,251,241,50,15,315,30,11,97,8,3,10,8,2,6,3,5,Lăpuș,Maramureș,24.0325966,47.5371933,315,29.86,g5
1540,72,19,202,0,58,88,7,134,0,2,2,4,1,4,2,4,Lăpușnicel,Caraș-Severin,22.1806355,45.0048409,202,33.72,g3
1541,285,21,39,2,254,10,1,17,0,4,1,12,1,3,5,36,Lăpușnicu Mare,Caraș-Severin,21.8810043,44.898403200000004,285,41.24,g1
1542,218,34,77,6,85,46,3,16,7,4,2,1,0,1,5,1,Largu,Buzău,27.1451817,44.9582214,218,43.08,g1
1543,305,125,35,9,480,21,3,35,0,10,4,1,0,6,5,19,Laslea,Sibiu,24.6380424,46.1364555,480,45.37,g5
1544,12,15,7,1236,24,2,1,10,0,0,0,3,0,0,1,0,Lăzarea,Harghita,25.5198154,46.766704600000004,1236,94.28,g4
1545,718,98,63,21,401,29,15,42,1,5,7,1,1,3,3,90,Lăzăreni,Bihor,22.0518436,46.8587646,718,47.93,g1
1546,230,228,37,13,348,39,13,18,5,3,6,5,1,5,6,32,Laza,Vaslui,27.591823600000005,46.6447945,348,35.19,g5
1547,132,153,19,2,463,43,3,9,5,2,3,2,0,2,4,52,Lazuri de Beiuș,Bihor,22.345172899999998,46.565975200000004,463,51.79,g5
1548,94,94,44,1650,192,46,3,19,2,0,2,0,2,4,3,4,Lazuri,Satu Mare,22.8801956,47.894928,1650,76.42,g4
1549,957,211,83,129,760,50,12,53,13,13,2,10,2,7,19,25,Lechința,Bistrița-Năsăud,24.3302555,47.0109215,957,40.79,g1
1550,572,101,59,7,298,30,7,48,12,5,5,5,2,5,4,1,Lehliu,Călărași,26.8252716,44.4821091,572,49.27,g1
1551,1621,447,216,21,842,68,15,167,16,11,17,12,7,34,41,20,Lehliu-Gară,Călărași,26.880334899999998,44.459484100000005,1621,45.6,g1
1552,351,33,32,6,243,102,1,74,7,2,3,1,1,3,5,1,Leleasca,Olt,24.4499569,44.770992299999996,351,40.58,g1
1553,153,20,14,10,27,9,3,2,2,1,0,0,0,0,4,0,Lelese,Hunedoara,22.676673899999997,45.7367783,153,62.45,g1
1554,408,73,164,10,154,32,6,76,3,5,1,10,0,4,8,1,Lelești,Gorj,23.2037258,45.094738,408,42.72,g1
1555,16,41,8,766,16,5,3,7,1,0,1,1,0,1,1,0,Leliceni,Harghita,25.8801746,46.342926,766,88.35,g4
1556,3,7,2,588,10,4,0,3,0,0,2,3,0,3,1,0,Lemnia,Covasna,26.307649600000005,46.1084442,588,93.93,g4
1557,173,245,64,24,662,55,8,180,6,8,10,7,5,6,12,43,Lenauheim,Timiș,20.7833595,45.8846359,662,43.9,g5
1558,349,39,61,6,612,24,9,10,3,3,3,6,1,13,2,6,Leorda,Botoșani,26.476684600000002,47.823246000000005,612,53.36,g5
1559,890,265,183,10,572,121,8,140,13,7,23,16,4,17,14,7,Leordeni,Argeș,25.1599617,44.7866669,890,38.86,g1
1560,144,80,57,3,246,47,4,44,0,1,0,1,1,1,2,6,Leordina,Maramureș,24.2663708,47.7724266,246,38.62,g5
1561,888,270,168,7,454,86,11,132,11,7,9,8,55,21,14,40,Lerești,Argeș,25.036562,45.4235458,888,40.72,g1
1562,402,175,167,13,490,52,11,73,15,7,4,26,3,25,10,9,Lespezi,Iași,26.6805344,47.336731,490,33.06,g5
1563,308,94,15,7,507,26,5,12,4,1,1,0,2,5,1,0,Leșu,Bistrița-Năsăud,24.8177872,47.3061333,507,51.32,g5
1564,445,321,82,13,1772,44,13,136,12,9,9,13,8,55,36,12,Lețcani,Iași,27.407989500000003,47.18925479999999,1772,59.46,g5
